thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
165,0,165,"[np.float64(-0.2722222222222222), np.float64(-0.2712962962962963), np.float64(-0.2712962962962963), np.float64(-0.26666666666666666)]","[np.float64(-0.225), np.float64(-0.22592592592592592), np.float64(-0.22592592592592592), np.float64(-0.23333333333333334)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.4655044999963138, 2.529386499998509, 3.1468206999998074, 4.16279349999968]","[None, None, None, 'target']",165,0,165,0,333.8595093,,5,333.8542077,333.8595093,333.8595093,0.0170204,338.0171639,"[np.float64(-0.2722222222222222), np.float64(-0.2712962962962963), np.float64(-0.2712962962962963), np.float64(-0.26666666666666666)]","[np.float64(-0.225), np.float64(-0.22592592592592592), np.float64(-0.22592592592592592), np.float64(-0.23333333333333334)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.4655044999963138, 2.529386499998509, 3.1468206999998074, 4.16279349999968]","[None, None, None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
166,0,166,[np.float64(-0.06296296296296296)],[np.float64(0.20277777777777778)],[1],[0],[0],[1.6034689999942202],['target'],166,0,166,0,338.0526714,,10,338.04542,338.0526714,338.0526714,0.0279436,339.6490136,[np.float64(-0.06296296296296296)],[np.float64(0.20277777777777778)],[1],[0],[0],[1.6034689999942202],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
167,0,167,[np.float64(0.11666666666666667)],[np.float64(-0.425)],[1],[0],[0],[2.240685400000075],['target'],167,0,167,0,339.6893272,,10,339.6764719,339.6893272,339.6893272,0.027165,341.9172957,[np.float64(0.11666666666666667)],[np.float64(-0.425)],[1],[0],[0],[2.240685400000075],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
168,0,168,[np.float64(0.42314814814814816)],[np.float64(-0.21481481481481482)],[1],[0],[0],[1.848555499993381],['target'],168,0,168,0,341.9388004,,5,341.9333612,341.9388004,341.9388004,0.0157874,343.7820756,[np.float64(0.42314814814814816)],[np.float64(-0.21481481481481482)],[1],[0],[0],[1.848555499993381],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
169,0,169,[np.float64(-0.3277777777777778)],[np.float64(-0.2851851851851852)],[1],[0],[0],[3.2997361999878194],['target'],169,0,169,0,343.8217989,,10,343.8145521,343.8217989,343.8217989,0.0322037,347.1144669,[np.float64(-0.3277777777777778)],[np.float64(-0.2851851851851852)],[1],[0],[0],[3.2997361999878194],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
170,0,170,[np.float64(-0.03611111111111111)],[np.float64(0.2)],[1],[0],[0],[1.5056916999892564],['target'],170,0,170,0,347.1475765,,10,347.1401511,347.1475765,347.1475765,0.0252948,348.6458955,[np.float64(-0.03611111111111111)],[np.float64(0.2)],[1],[0],[0],[1.5056916999892564],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
171,0,171,[np.float64(0.018518518518518517)],[np.float64(0.1787037037037037)],[1],[0],[0],[1.2619999000016833],['target'],171,0,171,0,348.6742479,,10,348.6671522,348.6742479,348.6742479,0.0211731,349.9291905,[np.float64(0.018518518518518517)],[np.float64(0.1787037037037037)],[1],[0],[0],[1.2619999000016833],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
172,0,172,[np.float64(-0.44166666666666665)],[np.float64(0.1824074074074074)],[1],[0],[0],[1.5232926000026055],['target'],172,0,172,0,349.9445146,,5,349.939303,349.9445146,349.9445146,0.0100174,351.462628,[np.float64(-0.44166666666666665)],[np.float64(0.1824074074074074)],[1],[0],[0],[1.5232926000026055],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
173,0,173,[np.float64(-0.3962962962962963)],[np.float64(-0.05)],[1],[0],[0],[2.014664999995148],['target'],173,0,173,0,351.4879748,,10,351.4807828,351.4879748,351.4879748,0.0180722,353.4954887,[np.float64(-0.3962962962962963)],[np.float64(-0.05)],[1],[0],[0],[2.014664999995148],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
174,0,174,[np.float64(0.03333333333333333)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.9873949000029825],['target'],174,0,174,0,353.5143096,,5,353.5085484,353.5143096,353.5143096,0.0129878,355.4960104,[np.float64(0.03333333333333333)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.9873949000029825],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
175,0,175,"[np.float64(0.08703703703703704), np.float64(0.09444444444444444)]","[np.float64(-0.3194444444444444), np.float64(-0.30462962962962964)]","[1, 1]","[0, 0]","[0, 0]","[1.9582425999979023, 2.8079522000043653]","[None, 'target']",175,0,175,0,355.5268299,,10,355.5199129,355.5268299,355.5268299,0.023779,358.3279038,"[np.float64(0.08703703703703704), np.float64(0.09444444444444444)]","[np.float64(-0.3194444444444444), np.float64(-0.30462962962962964)]","[1, 1]","[0, 0]","[0, 0]","[1.9582425999979023, 2.8079522000043653]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
176,0,176,"[np.float64(-0.4648148148148148), np.float64(-0.45)]","[np.float64(0.49074074074074076), np.float64(0.4740740740740741)]","[1, 1]","[0, 0]","[0, 0]","[1.9096882000012556, 2.9765913000010187]","[None, 'target']",176,0,176,0,358.3580774,,10,358.3511546,358.3580774,358.3580774,0.0231623,361.3278099,"[np.float64(-0.4648148148148148), np.float64(-0.45)]","[np.float64(0.49074074074074076), np.float64(0.4740740740740741)]","[1, 1]","[0, 0]","[0, 0]","[1.9096882000012556, 2.9765913000010187]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
177,0,177,[np.float64(-0.3925925925925926)],[np.float64(-0.010185185185185186)],[1],[0],[0],[1.9876062999974238],['target'],177,0,177,0,361.344738,,5,361.3393638,361.344738,361.344738,0.0114464,363.3270065,[np.float64(-0.3925925925925926)],[np.float64(-0.010185185185185186)],[1],[0],[0],[1.9876062999974238],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
178,0,178,[np.float64(0.37962962962962965)],[np.float64(0.48333333333333334)],[1],[0],[0],[2.803601300009177],['target'],178,0,178,0,363.364277,,10,363.3569479,363.364277,363.364277,0.0298767,366.1605911,[np.float64(0.37962962962962965)],[np.float64(0.48333333333333334)],[1],[0],[0],[2.803601300009177],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
179,0,179,[np.float64(0.08518518518518518)],[np.float64(-0.008333333333333333)],[1],[0],[0],[1.2860285000060685],['target'],179,0,179,0,366.1792582,,5,366.1739038,366.1792582,366.1792582,0.0132555,367.459964,[np.float64(0.08518518518518518)],[np.float64(-0.008333333333333333)],[1],[0],[0],[1.2860285000060685],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
180,0,180,[np.float64(0.3824074074074074)],[np.float64(0.15555555555555556)],[1],[0],[0],[1.2200214000040432],['target'],180,0,180,0,367.4781086,,5,367.4729679,367.4781086,367.4781086,0.0129372,368.693032,[np.float64(0.3824074074074074)],[np.float64(0.15555555555555556)],[1],[0],[0],[1.2200214000040432],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
181,0,181,[np.float64(0.16944444444444445)],[np.float64(0.13518518518518519)],[1],[0],[0],[1.6095108000008622],['target'],181,0,181,0,368.7246899,,10,368.7168524,368.7246899,368.7246899,0.0237623,370.3263913,[np.float64(0.16944444444444445)],[np.float64(0.13518518518518519)],[1],[0],[0],[1.6095108000008622],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
182,0,182,[np.float64(-0.3453703703703704)],[np.float64(0.005555555555555556)],[1],[0],[0],[1.5192221000033896],['target'],182,0,182,0,370.3446609,,5,370.3397751,370.3446609,370.3446609,0.0133263,371.8590129,[np.float64(-0.3453703703703704)],[np.float64(0.005555555555555556)],[1],[0],[0],[1.5192221000033896],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
183,0,183,"[np.float64(-0.42407407407407405), np.float64(-0.41759259259259257)]","[np.float64(0.4009259259259259), np.float64(0.3962962962962963)]","[1, 1]","[0, 0]","[0, 0]","[1.70275959999708, 2.6531989999930374]","[None, 'target']",183,0,183,0,371.8827731,,10,371.8758482,371.8827731,371.8827731,0.0167654,374.5291785,"[np.float64(-0.42407407407407405), np.float64(-0.41759259259259257)]","[np.float64(0.4009259259259259), np.float64(0.3962962962962963)]","[1, 1]","[0, 0]","[0, 0]","[1.70275959999708, 2.6531989999930374]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
184,0,184,[np.float64(-0.08518518518518518)],[np.float64(0.21388888888888888)],[1],[0],[0],[1.6503888000006555],['target'],184,0,184,0,374.5514212,,5,374.5458303,374.5514212,374.5514212,0.016334,376.1963629,[np.float64(-0.08518518518518518)],[np.float64(0.21388888888888888)],[1],[0],[0],[1.6503888000006555],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
185,0,185,[np.float64(-0.4361111111111111)],[np.float64(-0.03611111111111111)],[1],[0],[0],[2.9079990000027465],['target'],185,0,185,0,376.2274954,,10,376.220321,376.2274954,376.2274954,0.0236975,379.1284551,[np.float64(-0.4361111111111111)],[np.float64(-0.03611111111111111)],[1],[0],[0],[2.9079990000027465],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
186,0,186,[np.float64(0.3398148148148148)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.9425430999981472],['target'],186,0,186,0,379.159825,,10,379.1521923,379.159825,379.159825,0.0234593,381.094851,[np.float64(0.3398148148148148)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.9425430999981472],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
187,0,187,[np.float64(0.12407407407407407)],[np.float64(0.2712962962962963)],[1],[0],[0],[3.138106800004607],['target'],187,0,187,0,381.1292231,,10,381.1220491,381.1292231,381.1292231,0.0269523,384.260325,[np.float64(0.12407407407407407)],[np.float64(0.2712962962962963)],[1],[0],[0],[3.138106800004607],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
188,0,188,[np.float64(-0.46944444444444444)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.7973994000058156],['target'],188,0,188,0,384.2859445,,5,384.2788831,384.2859445,384.2859445,0.0181078,386.0764919,[np.float64(-0.46944444444444444)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.7973994000058156],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
189,0,189,"[np.float64(-0.4935185185185185), np.float64(-0.4935185185185185), np.float64(-0.487962962962963)]","[np.float64(-0.39537037037037037), np.float64(-0.39537037037037037), np.float64(-0.39814814814814814)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.5196362999995472, 2.337590299997828, 3.185094399988884]","[None, None, 'target']",189,0,189,0,386.1123347,,10,386.1053618,386.1123347,386.1123347,0.0285822,389.2904922,"[np.float64(-0.4935185185185185), np.float64(-0.4935185185185185), np.float64(-0.487962962962963)]","[np.float64(-0.39537037037037037), np.float64(-0.39537037037037037), np.float64(-0.39814814814814814)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.5196362999995472, 2.337590299997828, 3.185094399988884]","[None, None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
190,0,190,[np.float64(0.35)],[np.float64(-0.2388888888888889)],[1],[0],[0],[1.8474271000013687],['target'],190,0,190,0,389.3189356,,10,389.312009,389.3189356,389.3189356,0.0214253,391.1595482,[np.float64(0.35)],[np.float64(-0.2388888888888889)],[1],[0],[0],[1.8474271000013687],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
191,0,191,[np.float64(-0.20185185185185187)],[np.float64(0.40925925925925927)],[1],[0],[0],[2.0186785999976564],['target'],191,0,191,0,391.1794108,,5,391.1739413,391.1794108,391.1794108,0.0141876,393.1927334,[np.float64(-0.20185185185185187)],[np.float64(0.40925925925925927)],[1],[0],[0],[2.0186785999976564],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
192,0,192,[np.float64(0.000925925925925926)],[np.float64(0.08981481481481482)],[1],[0],[0],[1.3085719999944558],['target'],192,0,192,0,393.2226561,,10,393.2156396,393.2226561,393.2226561,0.022701,394.5243772,[np.float64(0.000925925925925926)],[np.float64(0.08981481481481482)],[1],[0],[0],[1.3085719999944558],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
193,0,193,[np.float64(-0.15462962962962962)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.5518797999975504],['target'],193,0,193,0,394.5488217,,5,394.5418159,394.5488217,394.5488217,0.0171245,396.0937736,[np.float64(-0.15462962962962962)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.5518797999975504],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
194,0,194,[np.float64(-0.05555555555555555)],[np.float64(0.2351851851851852)],[1],[0],[0],[1.18972070000018],['target'],194,0,194,0,396.1262544,,10,396.1192221,396.1262544,396.1262544,0.025218,397.3090539,[np.float64(-0.05555555555555555)],[np.float64(0.2351851851851852)],[1],[0],[0],[1.18972070000018],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
195,0,195,[np.float64(0.39537037037037037)],[np.float64(0.2824074074074074)],[1],[0],[0],[2.228025999997044],['target'],195,0,195,0,397.3374577,,10,397.3302198,397.3374577,397.3374577,0.020933,399.5583792,[np.float64(0.39537037037037037)],[np.float64(0.2824074074074074)],[1],[0],[0],[2.228025999997044],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
196,0,196,[np.float64(-0.10925925925925926)],[np.float64(0.15925925925925927)],[1],[0],[0],[1.3434347000002163],['target'],196,0,196,0,399.5898466,,10,399.5825896,399.5898466,399.5898466,0.0239425,400.9261487,[np.float64(-0.10925925925925926)],[np.float64(0.15925925925925927)],[1],[0],[0],[1.3434347000002163],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
197,0,197,"[np.float64(-0.40370370370370373), np.float64(-0.3962962962962963)]","[np.float64(-0.4703703703703704), np.float64(-0.48333333333333334)]","[1, 1]","[0, 0]","[0, 0]","[2.5391688000090653, 3.5370089000061853]","[None, 'target']",197,0,197,0,400.9617947,,10,400.9526499,400.9617947,400.9617947,0.0262477,404.4898493,"[np.float64(-0.40370370370370373), np.float64(-0.3962962962962963)]","[np.float64(-0.4703703703703704), np.float64(-0.48333333333333334)]","[1, 1]","[0, 0]","[0, 0]","[2.5391688000090653, 3.5370089000061853]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
198,0,198,[np.float64(0.4842592592592593)],[np.float64(-0.3685185185185185)],[1],[0],[0],[2.1995505999948364],['target'],198,0,198,0,404.5123679,,5,404.5070376,404.5123679,404.5123679,0.016807,406.7067137,[np.float64(0.4842592592592593)],[np.float64(-0.3685185185185185)],[1],[0],[0],[2.1995505999948364],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
199,0,199,[np.float64(-0.2833333333333333)],[np.float64(0.33240740740740743)],[1],[0],[0],[1.7856516999891028],['target'],199,0,199,0,406.7485853,,10,406.7397644,406.7485853,406.7485853,0.032853,408.5255828,[np.float64(-0.2833333333333333)],[np.float64(0.33240740740740743)],[1],[0],[0],[1.7856516999891028],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
