thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
110,0,110,[np.float64(-0.11018518518518519)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.301754099986283],['target'],110,0,110,0,221.2413011,,10,221.232752,221.2413011,221.2413011,0.0136455,222.5347155,[np.float64(-0.11018518518518519)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.301754099986283],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
111,0,111,"[np.float64(-0.19814814814814816), np.float64(-0.2074074074074074)]","[np.float64(0.3611111111111111), np.float64(0.35648148148148145)]","[1, 1]","[0, 0]","[0, 0]","[2.0039515999960713, 2.783629199999268]","[None, 'target']",111,0,111,0,222.58163,,10,222.5672387,222.58163,222.58163,0.032198,225.3509665,"[np.float64(-0.19814814814814816), np.float64(-0.2074074074074074)]","[np.float64(0.3611111111111111), np.float64(0.35648148148148145)]","[1, 1]","[0, 0]","[0, 0]","[2.0039515999960713, 2.783629199999268]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
112,0,112,[np.float64(-0.4666666666666667)],[np.float64(0.47314814814814815)],[1],[0],[0],[2.5030165999924066],['target'],112,0,112,0,225.3889272,,10,225.380275,225.3889272,225.3889272,0.0290449,227.8834699,[np.float64(-0.4666666666666667)],[np.float64(0.47314814814814815)],[1],[0],[0],[2.5030165999924066],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
113,0,113,[np.float64(-0.14814814814814814)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.3847285999945598],['target'],113,0,113,0,227.9233166,,10,227.9150236,227.9233166,227.9233166,0.0312609,229.2998914,[np.float64(-0.14814814814814814)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.3847285999945598],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
114,0,114,[np.float64(-0.48148148148148145)],[np.float64(0.46111111111111114)],[1],[0],[0],[3.0405166999989888],['target'],114,0,114,0,229.3348845,,10,229.3267929,229.3348845,229.3348845,0.0266574,232.367426,[np.float64(-0.48148148148148145)],[np.float64(0.46111111111111114)],[1],[0],[0],[3.0405166999989888],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
115,0,115,"[np.float64(-0.18703703703703703), np.float64(-0.1787037037037037)]","[np.float64(0.04814814814814815), np.float64(0.03611111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.3735154000023613, 2.289064900003723]","[None, 'target']",115,0,115,0,232.4050435,,10,232.3970569,232.4050435,232.4050435,0.0294025,234.6862728,"[np.float64(-0.18703703703703703), np.float64(-0.1787037037037037)]","[np.float64(0.04814814814814815), np.float64(0.03611111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.3735154000023613, 2.289064900003723]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
116,0,116,[np.float64(-0.005555555555555556)],[np.float64(0.2657407407407407)],[1],[0],[0],[1.7186774000001606],['target'],116,0,116,0,234.7241963,,10,234.7152712,234.7241963,234.7241963,0.0287127,236.4340379,[np.float64(-0.005555555555555556)],[np.float64(0.2657407407407407)],[1],[0],[0],[1.7186774000001606],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
117,0,117,[np.float64(-0.25833333333333336)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.5149024999991525],['target'],117,0,117,0,236.4573175,,5,236.4507692,236.4573175,236.4573175,0.0165556,237.9657627,[np.float64(-0.25833333333333336)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.5149024999991525],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
118,0,118,[np.float64(0.058333333333333334)],[np.float64(-0.10925925925925926)],[1],[0],[0],[1.8879149999993388],['target'],118,0,118,0,237.9903669,,5,237.9819368,237.9903669,237.9903669,0.0160164,239.8699367,[np.float64(0.058333333333333334)],[np.float64(-0.10925925925925926)],[1],[0],[0],[1.8879149999993388],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
119,0,119,[np.float64(-0.4740740740740741)],[np.float64(0.002777777777777778)],[1],[0],[0],[1.6483575999882305],['target'],119,0,119,0,239.9097947,,10,239.9004873,239.9097947,239.9097947,0.0303859,241.5489369,[np.float64(-0.4740740740740741)],[np.float64(0.002777777777777778)],[1],[0],[0],[1.6483575999882305],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
120,0,120,[np.float64(0.2101851851851852)],[np.float64(-0.4740740740740741)],[1],[0],[0],[2.428120900003705],['target'],120,0,120,0,241.5798685,,10,241.5713129,241.5798685,241.5798685,0.0221816,243.9995718,[np.float64(0.2101851851851852)],[np.float64(-0.4740740740740741)],[1],[0],[0],[2.428120900003705],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
121,0,121,[np.float64(-0.11388888888888889)],[np.float64(0.37592592592592594)],[1],[0],[0],[2.117918700008886],['target'],121,0,121,0,244.0392581,,10,244.0299462,244.0392581,244.0392581,0.0301659,246.148003,[np.float64(-0.11388888888888889)],[np.float64(0.37592592592592594)],[1],[0],[0],[2.117918700008886],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
122,0,122,"[np.float64(-0.31666666666666665), np.float64(-0.31666666666666665), np.float64(-0.3148148148148148)]","[np.float64(-0.26481481481481484), np.float64(-0.26481481481481484), np.float64(-0.2675925925925926)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.2185329999920214, 2.8383068999974057, 3.854286299989326]","[None, None, 'target']",122,0,122,0,246.1872036,,10,246.1784618,246.1872036,246.1872036,0.0301583,250.0328571,"[np.float64(-0.31666666666666665), np.float64(-0.31666666666666665), np.float64(-0.3148148148148148)]","[np.float64(-0.26481481481481484), np.float64(-0.26481481481481484), np.float64(-0.2675925925925926)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.2185329999920214, 2.8383068999974057, 3.854286299989326]","[None, None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
123,0,123,[np.float64(0.10740740740740741)],[np.float64(-0.18888888888888888)],[1],[0],[0],[1.7338156000041636],['target'],123,0,123,0,250.081929,,10,250.0651499,250.081929,250.081929,0.031992,251.7990909,[np.float64(0.10740740740740741)],[np.float64(-0.18888888888888888)],[1],[0],[0],[1.7338156000041636],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
124,0,124,"[np.float64(-0.06944444444444445), np.float64(-0.05555555555555555)]","[np.float64(0.023148148148148147), np.float64(0.010185185185185186)]","[1, 1]","[0, 0]","[0, 0]","[1.5682470999890938, 2.5659656999923754]","[None, 'target']",124,0,124,0,251.8393839,,10,251.8294287,251.8393839,251.8393839,0.0300702,254.3955042,"[np.float64(-0.06944444444444445), np.float64(-0.05555555555555555)]","[np.float64(0.023148148148148147), np.float64(0.010185185185185186)]","[1, 1]","[0, 0]","[0, 0]","[1.5682470999890938, 2.5659656999923754]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
125,0,125,[np.float64(-0.4740740740740741)],[np.float64(-0.27685185185185185)],[1],[0],[0],[2.0382921999989776],['target'],125,0,125,0,254.4227074,,5,254.4140829,254.4227074,254.4227074,0.0183088,256.4524615,[np.float64(-0.4740740740740741)],[np.float64(-0.27685185185185185)],[1],[0],[0],[2.0382921999989776],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
126,0,126,[np.float64(-0.05925925925925926)],[np.float64(-0.38981481481481484)],[1],[0],[0],[1.1567937999934657],['target'],126,0,126,0,256.4815203,,5,256.4719679,256.4815203,256.4815203,0.0193382,257.6288039,[np.float64(-0.05925925925925926)],[np.float64(-0.38981481481481484)],[1],[0],[0],[1.1567937999934657],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
127,0,127,[np.float64(0.29907407407407405)],[np.float64(-0.10462962962962963)],[1],[0],[0],[1.5658343999966746],['target'],127,0,127,0,257.654942,,10,257.6470061,257.654942,257.654942,0.0181073,259.2130699,[np.float64(0.29907407407407405)],[np.float64(-0.10462962962962963)],[1],[0],[0],[1.5658343999966746],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
128,0,128,[np.float64(0.14166666666666666)],[np.float64(-0.44814814814814813)],[1],[0],[0],[2.184953099989798],['target'],128,0,128,0,259.2507773,,10,259.2432321,259.2507773,259.2507773,0.0298148,261.4282742,[np.float64(0.14166666666666666)],[np.float64(-0.44814814814814813)],[1],[0],[0],[2.184953099989798],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
129,0,129,[np.float64(-0.05555555555555555)],[np.float64(-0.4777777777777778)],[1],[0],[0],[2.459828999999445],['target'],129,0,129,0,261.4465706,,5,261.4403169,261.4465706,261.4465706,0.0118739,263.9002631,[np.float64(-0.05555555555555555)],[np.float64(-0.4777777777777778)],[1],[0],[0],[2.459828999999445],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
130,0,130,[np.float64(0.28425925925925927)],[np.float64(-0.40925925925925927)],[1],[0],[0],[2.1164448999916203],['target'],130,0,130,0,263.9370608,,10,263.9290969,263.9370608,263.9370608,0.0286345,266.0456587,[np.float64(0.28425925925925927)],[np.float64(-0.40925925925925927)],[1],[0],[0],[2.1164448999916203],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
131,0,131,[np.float64(-0.16666666666666666)],[np.float64(0.3685185185185185)],[1],[0],[0],[1.7234121000074083],['target'],131,0,131,0,266.0812197,,10,266.0734746,266.0812197,266.0812197,0.0275567,267.797013,[np.float64(-0.16666666666666666)],[np.float64(0.3685185185185185)],[1],[0],[0],[1.7234121000074083],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
132,0,132,[np.float64(0.0824074074074074)],[np.float64(-0.1425925925925926)],[1],[0],[0],[1.6491087000031257],['target'],132,0,132,0,267.8240502,,5,267.8148915,267.8240502,267.8240502,0.0176104,269.4641348,[np.float64(0.0824074074074074)],[np.float64(-0.1425925925925926)],[1],[0],[0],[1.6491087000031257],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
133,0,133,[np.float64(0.35555555555555557)],[np.float64(0.18888888888888888)],[1],[0],[0],[2.397281400000793],['target'],133,0,133,0,269.4943656,,5,269.4832061,269.4943656,269.4943656,0.0188383,271.880601,[np.float64(0.35555555555555557)],[np.float64(0.18888888888888888)],[1],[0],[0],[2.397281400000793],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
134,0,134,"[np.float64(-0.362962962962963), np.float64(-0.3592592592592593)]","[np.float64(0.25555555555555554), np.float64(0.2537037037037037)]","[1, 1]","[0, 0]","[0, 0]","[1.8781359000131488, 2.715509200002998]","[None, 'target']",134,0,134,0,271.9077603,,5,271.9002239,271.9077603,271.9077603,0.0194062,274.6158789,"[np.float64(-0.362962962962963), np.float64(-0.3592592592592593)]","[np.float64(0.25555555555555554), np.float64(0.2537037037037037)]","[1, 1]","[0, 0]","[0, 0]","[1.8781359000131488, 2.715509200002998]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
135,0,135,[np.float64(-0.22592592592592592)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.2401263999927323],['target'],135,0,135,0,274.6425762,,5,274.6361696,274.6425762,274.6425762,0.0199441,275.876369,[np.float64(-0.22592592592592592)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.2401263999927323],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
136,0,136,[np.float64(0.09074074074074075)],[np.float64(0.06018518518518518)],[1],[0],[0],[2.0385910000040894],['target'],136,0,136,0,275.8923691,,5,275.8868883,275.8923691,275.8923691,0.010363,277.9255426,[np.float64(0.09074074074074075)],[np.float64(0.06018518518518518)],[1],[0],[0],[2.0385910000040894],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
137,0,137,[np.float64(-0.11203703703703703)],[np.float64(-0.040740740740740744)],[1],[0],[0],[1.414301400000113],['target'],137,0,137,0,277.9581892,,10,277.9500119,277.9581892,277.9581892,0.0243628,279.3644839,[np.float64(-0.11203703703703703)],[np.float64(-0.040740740740740744)],[1],[0],[0],[1.414301400000113],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
138,0,138,[np.float64(0.2898148148148148)],[np.float64(-0.30277777777777776)],[1],[0],[0],[2.67150079998828],['target'],138,0,138,0,279.3996105,,10,279.3916533,279.3996105,279.3996105,0.0267787,282.0632434,[np.float64(0.2898148148148148)],[np.float64(-0.30277777777777776)],[1],[0],[0],[2.67150079998828],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
139,0,139,"[np.float64(0.040740740740740744), np.float64(0.04722222222222222)]","[np.float64(0.16574074074074074), np.float64(0.1638888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.4640371999994386, 2.4496503000118537]","[None, 'target']",139,0,139,0,282.0859796,,5,282.0791355,282.0859796,282.0859796,0.0157088,284.528974,"[np.float64(0.040740740740740744), np.float64(0.04722222222222222)]","[np.float64(0.16574074074074074), np.float64(0.1638888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.4640371999994386, 2.4496503000118537]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
140,0,140,[np.float64(0.07314814814814814)],[np.float64(-0.02962962962962963)],[1],[0],[0],[1.3667065000045113],['target'],140,0,140,0,284.5665813,,10,284.5594624,284.5665813,284.5665813,0.0299995,285.9262358,[np.float64(0.07314814814814814)],[np.float64(-0.02962962962962963)],[1],[0],[0],[1.3667065000045113],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
141,0,141,[np.float64(-0.1925925925925926)],[np.float64(-0.412962962962963)],[1],[0],[0],[1.6349925000104122],['target'],141,0,141,0,285.9517943,,10,285.9417395,285.9517943,285.9517943,0.015386,287.5768927,[np.float64(-0.1925925925925926)],[np.float64(-0.412962962962963)],[1],[0],[0],[1.6349925000104122],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
142,0,142,[np.float64(0.3055555555555556)],[np.float64(0.1638888888888889)],[1],[0],[0],[2.6028980999981286],['target'],142,0,142,0,287.6144452,,10,287.6073317,287.6144452,287.6144452,0.0301626,290.210363,[np.float64(0.3055555555555556)],[np.float64(0.1638888888888889)],[1],[0],[0],[2.6028980999981286],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
143,0,143,[np.float64(-0.03611111111111111)],[np.float64(-0.11388888888888889)],[1],[0],[0],[1.8626050000020768],['target'],143,0,143,0,290.2371644,,5,290.2286465,290.2371644,290.2371644,0.0179879,292.0912921,[np.float64(-0.03611111111111111)],[np.float64(-0.11388888888888889)],[1],[0],[0],[1.8626050000020768],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
144,0,144,[np.float64(-0.25925925925925924)],[np.float64(-0.002777777777777778)],[1],[0],[0],[2.853835000001709],['target'],144,0,144,0,292.1160025,,10,292.106626,292.1160025,292.1160025,0.0152691,294.9605879,[np.float64(-0.25925925925925924)],[np.float64(-0.002777777777777778)],[1],[0],[0],[2.853835000001709],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
145,0,145,"[np.float64(-0.3509259259259259), np.float64(-0.33796296296296297)]","[np.float64(0.2722222222222222), np.float64(0.2657407407407407)]","[1, 1]","[0, 0]","[0, 0]","[2.4510351000062656, 3.171903399997973]","[None, 'target']",145,0,145,0,294.9978006,,10,294.989402,294.9978006,294.9978006,0.028544,298.1614599,"[np.float64(-0.3509259259259259), np.float64(-0.33796296296296297)]","[np.float64(0.2722222222222222), np.float64(0.2657407407407407)]","[1, 1]","[0, 0]","[0, 0]","[2.4510351000062656, 3.171903399997973]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
146,0,146,[np.float64(-0.362962962962963)],[np.float64(0.35462962962962963)],[1],[0],[0],[1.0241153999959351],['target'],146,0,146,0,298.1939188,,10,298.1861356,298.1939188,298.1939188,0.0242601,299.210428,[np.float64(-0.362962962962963)],[np.float64(0.35462962962962963)],[1],[0],[0],[1.0241153999959351],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
147,0,147,[np.float64(-0.39537037037037037)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.6893840999982785],['target'],147,0,147,0,299.2437184,,10,299.236489,299.2437184,299.2437184,0.0257194,300.925981,[np.float64(-0.39537037037037037)],[np.float64(0.11851851851851852)],[1],[0],[0],[1.6893840999982785],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
148,0,148,[np.float64(-0.3435185185185185)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.4665979999990668],['target'],148,0,148,0,300.9489494,,5,300.9420124,300.9489494,300.9489494,0.0157766,302.408765,[np.float64(-0.3435185185185185)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.4665979999990668],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
149,0,149,"[np.float64(-0.42592592592592593), np.float64(-0.4305555555555556)]","[np.float64(0.2675925925925926), np.float64(0.2675925925925926)]","[1, 1]","[0, 0]","[0, 0]","[1.8215713999961736, 3.0368413999967743]","[None, 'target']",149,0,149,0,302.4430085,,10,302.4351737,302.4430085,302.4430085,0.0262054,305.4721543,"[np.float64(-0.42592592592592593), np.float64(-0.4305555555555556)]","[np.float64(0.2675925925925926), np.float64(0.2675925925925926)]","[1, 1]","[0, 0]","[0, 0]","[1.8215713999961736, 3.0368413999967743]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
150,0,150,"[np.float64(0.14074074074074075), np.float64(0.13425925925925927)]","[np.float64(-0.28425925925925927), np.float64(-0.2638888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.6149716000072658, 2.61378600000171]","[None, 'target']",150,0,150,0,305.4991131,,5,305.4926676,305.4991131,305.4991131,0.0201994,308.1065656,"[np.float64(0.14074074074074075), np.float64(0.13425925925925927)]","[np.float64(-0.28425925925925927), np.float64(-0.2638888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.6149716000072658, 2.61378600000171]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
151,0,151,[np.float64(-0.13703703703703704)],[np.float64(-0.31574074074074077)],[1],[0],[0],[1.4992463000089629],['target'],151,0,151,0,308.1315365,,5,308.1244739,308.1315365,308.1315365,0.0176782,309.6238682,[np.float64(-0.13703703703703704)],[np.float64(-0.31574074074074077)],[1],[0],[0],[1.4992463000089629],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
152,0,152,[np.float64(-0.03333333333333333)],[np.float64(0.23425925925925925)],[1],[0],[0],[1.8344710000092164],['target'],152,0,152,0,309.6496013,,5,309.641934,309.6496013,309.6496013,0.0178494,311.4765364,[np.float64(-0.03333333333333333)],[np.float64(0.23425925925925925)],[1],[0],[0],[1.8344710000092164],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
153,0,153,[np.float64(0.2175925925925926)],[np.float64(0.49074074074074076)],[1],[0],[0],[2.1979726999998093],['target'],153,0,153,0,311.5176559,,10,311.5088364,311.5176559,311.5176559,0.0321412,313.7069293,[np.float64(0.2175925925925926)],[np.float64(0.49074074074074076)],[1],[0],[0],[2.1979726999998093],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
154,0,154,[np.float64(0.075)],[np.float64(-0.0787037037037037)],[1],[0],[0],[2.2513624999992317],['target'],154,0,154,0,313.7534572,,10,313.7420652,313.7534572,313.7534572,0.0348897,315.9935329,[np.float64(0.075)],[np.float64(-0.0787037037037037)],[1],[0],[0],[2.2513624999992317],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
155,0,155,[np.float64(-0.46296296296296297)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.7940157999983057],['target'],155,0,155,0,316.0218598,,5,316.0126371,316.0218598,316.0218598,0.0188925,317.806745,[np.float64(-0.46296296296296297)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.7940157999983057],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
156,0,156,[np.float64(0.03888888888888889)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.8323056000081124],['target'],156,0,156,0,317.8318904,,5,317.8235734,317.8318904,317.8318904,0.0166456,319.655971,[np.float64(0.03888888888888889)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.8323056000081124],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
157,0,157,[np.float64(0.4759259259259259)],[np.float64(0.3888888888888889)],[1],[0],[0],[2.4479939000011655],['target'],157,0,157,0,319.7025322,,10,319.6912888,319.7025322,319.7025322,0.0351339,322.1394056,[np.float64(0.4759259259259259)],[np.float64(0.3888888888888889)],[1],[0],[0],[2.4479939000011655],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
158,0,158,[np.float64(0.12222222222222222)],[np.float64(0.33425925925925926)],[1],[0],[0],[1.4841324000008171],['target'],158,0,158,0,322.1817638,,10,322.1721233,322.1817638,322.1817638,0.0324392,323.6563598,[np.float64(0.12222222222222222)],[np.float64(0.33425925925925926)],[1],[0],[0],[1.4841324000008171],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
159,0,159,[np.float64(-0.47129629629629627)],[np.float64(-0.3148148148148148)],[1],[0],[0],[2.033182700004545],['target'],159,0,159,0,323.7016731,,10,323.6883989,323.7016731,323.7016731,0.0317984,325.7217958,[np.float64(-0.47129629629629627)],[np.float64(-0.3148148148148148)],[1],[0],[0],[2.033182700004545],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
160,0,160,[np.float64(0.26944444444444443)],[np.float64(-0.47685185185185186)],[1],[0],[0],[2.272398700006306],['target'],160,0,160,0,325.7598852,,10,325.7517171,325.7598852,325.7598852,0.0295008,328.024233,[np.float64(0.26944444444444443)],[np.float64(-0.47685185185185186)],[1],[0],[0],[2.272398700006306],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
161,0,161,[np.float64(0.38981481481481484)],[np.float64(0.08148148148148149)],[1],[0],[0],[1.7477063999976963],['target'],161,0,161,0,328.0481704,,5,328.0405667,328.0481704,328.0481704,0.0160939,329.78836,[np.float64(0.38981481481481484)],[np.float64(0.08148148148148149)],[1],[0],[0],[1.7477063999976963],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
162,0,162,[np.float64(-0.06018518518518518)],[np.float64(0.020370370370370372)],[1],[0],[0],[1.453442800004268],['target'],162,0,162,0,329.8237067,,10,329.8155638,329.8237067,329.8237067,0.0270374,331.2691044,[np.float64(-0.06018518518518518)],[np.float64(0.020370370370370372)],[1],[0],[0],[1.453442800004268],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
163,0,163,[np.float64(-0.37222222222222223)],[np.float64(-0.2759259259259259)],[1],[0],[0],[1.9014527999970596],['target'],163,0,163,0,331.2932809,,5,331.2872243,331.2932809,331.2932809,0.017901,333.1888,[np.float64(-0.37222222222222223)],[np.float64(-0.2759259259259259)],[1],[0],[0],[1.9014527999970596],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
164,0,164,[np.float64(0.05277777777777778)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.4436496999987867],['target'],164,0,164,0,333.2182793,,5,333.2095116,333.2182793,333.2182793,0.0205297,334.6533191,[np.float64(0.05277777777777778)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.4436496999987867],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
165,0,165,"[np.float64(-0.1425925925925926), np.float64(-0.13703703703703704)]","[np.float64(-0.4324074074074074), np.float64(-0.42592592592592593)]","[1, 1]","[0, 0]","[0, 0]","[1.3980255000060424, 2.229921500009368]","[None, 'target']",165,0,165,0,334.6801524,,5,334.6730968,334.6801524,334.6801524,0.019501,336.9031259,"[np.float64(-0.1425925925925926), np.float64(-0.13703703703703704)]","[np.float64(-0.4324074074074074), np.float64(-0.42592592592592593)]","[1, 1]","[0, 0]","[0, 0]","[1.3980255000060424, 2.229921500009368]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
