thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
164,0,164,[np.float64(0.31574074074074077)],[np.float64(-0.06574074074074074)],[1],[0],[0],[2.350645700003952],['target'],164,0,164,0,364.1237747,,10,364.1114406,364.1237747,364.1237747,0.0309932,366.4621942,[np.float64(0.31574074074074077)],[np.float64(-0.06574074074074074)],[1],[0],[0],[2.350645700003952],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
165,0,165,[np.float64(-0.14907407407407408)],[np.float64(0.47962962962962963)],[1],[0],[0],[2.7506607999966945],['target'],165,0,165,0,366.4873826,,5,366.4787911,366.4873826,366.4873826,0.0163416,369.2295845,[np.float64(-0.14907407407407408)],[np.float64(0.47962962962962963)],[1],[0],[0],[2.7506607999966945],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
166,0,166,[np.float64(-0.3611111111111111)],[np.float64(0.018518518518518517)],[1],[0],[0],[1.7895152999990387],['target'],166,0,166,0,369.2622448,,10,369.2541258,369.2622448,369.2622448,0.0243305,371.0436862,[np.float64(-0.3611111111111111)],[np.float64(0.018518518518518517)],[1],[0],[0],[1.7895152999990387],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
167,0,167,[np.float64(-0.5)],[np.float64(-0.4898148148148148)],[1],[0],[0],[3.461155700002564],['target'],167,0,167,0,371.0595274,,5,371.0508201,371.0595274,371.0595274,0.0070465,374.5120937,[np.float64(-0.5)],[np.float64(-0.4898148148148148)],[1],[0],[0],[3.461155700002564],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
168,0,168,[np.float64(0.36944444444444446)],[np.float64(0.4861111111111111)],[1],[0],[0],[3.986625699995784],['target'],168,0,168,0,374.5490574,,10,374.5413448,374.5490574,374.5490574,0.0290155,378.5281954,[np.float64(0.36944444444444446)],[np.float64(0.4861111111111111)],[1],[0],[0],[3.986625699995784],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
169,0,169,[np.float64(0.32314814814814813)],[np.float64(-0.08611111111111111)],[1],[0],[0],[1.5941626000130782],['target'],169,0,169,0,378.5568001,,5,378.548726,378.5568001,378.5568001,0.0200984,380.1429212,[np.float64(0.32314814814814813)],[np.float64(-0.08611111111111111)],[1],[0],[0],[1.5941626000130782],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
170,0,170,"[np.float64(0.3814814814814815), np.float64(0.3814814814814815), np.float64(0.387037037037037)]","[np.float64(0.19722222222222222), np.float64(0.19722222222222222), np.float64(0.19537037037037036)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.234896399997524, 3.4516729000024498, 4.471918600000208]","[None, None, 'target']",170,0,170,0,380.1653344,,10,380.1582004,380.1653344,380.1653344,0.0151795,384.630349,"[np.float64(0.3814814814814815), np.float64(0.3814814814814815), np.float64(0.387037037037037)]","[np.float64(0.19722222222222222), np.float64(0.19722222222222222), np.float64(0.19537037037037036)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.234896399997524, 3.4516729000024498, 4.471918600000208]","[None, None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
171,0,171,"[np.float64(-0.4148148148148148), np.float64(-0.4074074074074074)]","[np.float64(-0.3824074074074074), np.float64(-0.3851851851851852)]","[1, 1]","[0, 0]","[0, 0]","[2.50820539999404, 3.7210640999983298]","[None, 'target']",171,0,171,0,384.6617176,,5,384.6538813,384.6617176,384.6617176,0.0228501,388.3751043,"[np.float64(-0.4148148148148148), np.float64(-0.4074074074074074)]","[np.float64(-0.3824074074074074), np.float64(-0.3851851851851852)]","[1, 1]","[0, 0]","[0, 0]","[2.50820539999404, 3.7210640999983298]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
172,0,172,[np.float64(-0.20555555555555555)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.7222767999919597],['target'],172,0,172,0,388.4138876,,10,388.4053746,388.4138876,388.4138876,0.0298667,390.1277759,[np.float64(-0.20555555555555555)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.7222767999919597],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
173,0,173,[np.float64(0.412962962962963)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.5447758000082104],['target'],173,0,173,0,390.1535442,,5,390.146207,390.1535442,390.1535442,0.018117,392.6910412,[np.float64(0.412962962962963)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.5447758000082104],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
174,0,174,[np.float64(-0.03981481481481482)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.808537700009765],['target'],174,0,174,0,392.7074888,,5,392.7007449,392.7074888,392.7074888,0.0095914,394.5094658,[np.float64(-0.03981481481481482)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.808537700009765],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
175,0,175,[np.float64(-0.3814814814814815)],[np.float64(-0.22314814814814815)],[1],[0],[0],[2.533510799999931],['target'],175,0,175,0,394.5490882,,10,394.5409621,394.5490882,394.5490882,0.031193,397.0746251,[np.float64(-0.3814814814814815)],[np.float64(-0.22314814814814815)],[1],[0],[0],[2.533510799999931],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
176,0,176,[np.float64(-0.1388888888888889)],[np.float64(0.4185185185185185)],[1],[0],[0],[2.2824228999961633],['target'],176,0,176,0,397.1023148,,5,397.0927513,397.1023148,397.1023148,0.0177772,399.3753053,[np.float64(-0.1388888888888889)],[np.float64(0.4185185185185185)],[1],[0],[0],[2.2824228999961633],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
177,0,177,[np.float64(-0.05092592592592592)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.3157667000050424],['target'],177,0,177,0,399.3982635,,5,399.3924746,399.3982635,399.3982635,0.0168793,400.7083339,[np.float64(-0.05092592592592592)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.3157667000050424],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
178,0,178,"[np.float64(0.021296296296296296), np.float64(0.02962962962962963)]","[np.float64(0.12129629629629629), np.float64(0.11851851851851852)]","[1, 1]","[0, 0]","[0, 0]","[1.695711400010623, 2.4777375999983633]","[None, 'target']",178,0,178,0,400.7361805,,10,400.7291234,400.7361805,400.7361805,0.0206187,403.2069441,"[np.float64(0.021296296296296296), np.float64(0.02962962962962963)]","[np.float64(0.12129629629629629), np.float64(0.11851851851851852)]","[1, 1]","[0, 0]","[0, 0]","[1.695711400010623, 2.4777375999983633]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
179,0,179,[np.float64(-0.3472222222222222)],[np.float64(0.35)],[1],[0],[0],[2.2299881000071764],['target'],179,0,179,0,403.2377579,,10,403.2277646,403.2377579,403.2377579,0.0206765,405.4578824,[np.float64(-0.3472222222222222)],[np.float64(0.35)],[1],[0],[0],[2.2299881000071764],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
180,0,180,"[np.float64(-0.35), np.float64(-0.33611111111111114)]","[np.float64(0.4046296296296296), np.float64(0.4046296296296296)]","[1, 1]","[0, 0]","[0, 0]","[1.5519862999935867, 2.617984800002887]","[None, 'target']",180,0,180,0,405.4793355,,5,405.4736518,405.4793355,405.4793355,0.0154564,408.0917714,"[np.float64(-0.35), np.float64(-0.33611111111111114)]","[np.float64(0.4046296296296296), np.float64(0.4046296296296296)]","[1, 1]","[0, 0]","[0, 0]","[1.5519862999935867, 2.617984800002887]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
181,0,181,"[np.float64(-0.21851851851851853), np.float64(-0.20925925925925926)]","[np.float64(0.07037037037037037), np.float64(0.06851851851851852)]","[1, 1]","[0, 0]","[0, 0]","[1.414592300003278, 2.364249000005657]","[None, 'target']",181,0,181,0,408.1189408,,5,408.1094903,408.1189408,408.1189408,0.017534,410.4738728,"[np.float64(-0.21851851851851853), np.float64(-0.20925925925925926)]","[np.float64(0.07037037037037037), np.float64(0.06851851851851852)]","[1, 1]","[0, 0]","[0, 0]","[1.414592300003278, 2.364249000005657]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
182,0,182,[np.float64(0.05740740740740741)],[np.float64(0.23796296296296296)],[1],[0],[0],[1.3316352999972878],['target'],182,0,182,0,410.498137,,5,410.4916234,410.498137,410.498137,0.0174529,411.8234359,[np.float64(0.05740740740740741)],[np.float64(0.23796296296296296)],[1],[0],[0],[1.3316352999972878],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
183,0,183,[np.float64(0.07962962962962963)],[np.float64(-0.15092592592592594)],[1],[0],[0],[1.2520776000019396],['target'],183,0,183,0,411.8639734,,10,411.8550393,411.8639734,411.8639734,0.0311433,413.1072292,[np.float64(0.07962962962962963)],[np.float64(-0.15092592592592594)],[1],[0],[0],[1.2520776000019396],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
184,0,184,[np.float64(-0.012962962962962963)],[np.float64(-0.2675925925925926)],[1],[0],[0],[1.6838572999986354],['target'],184,0,184,0,413.132768,,5,413.1245118,413.132768,413.132768,0.0170946,414.8084809,[np.float64(-0.012962962962962963)],[np.float64(-0.2675925925925926)],[1],[0],[0],[1.6838572999986354],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
185,0,185,[np.float64(-0.1175925925925926)],[np.float64(-0.09074074074074075)],[1],[0],[0],[1.317937100000563],['target'],185,0,185,0,414.8459286,,10,414.8380112,414.8459286,414.8459286,0.0293351,416.1560554,[np.float64(-0.1175925925925926)],[np.float64(-0.09074074074074075)],[1],[0],[0],[1.317937100000563],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
186,0,186,[np.float64(-0.3287037037037037)],[np.float64(-0.35555555555555557)],[1],[0],[0],[1.5497742000006838],['target'],186,0,186,0,416.1819622,,5,416.1732891,416.1819622,416.1819622,0.0170158,417.7232058,[np.float64(-0.3287037037037037)],[np.float64(-0.35555555555555557)],[1],[0],[0],[1.5497742000006838],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
187,0,187,[np.float64(-0.41203703703703703)],[np.float64(-0.4601851851851852)],[1],[0],[0],[1.2807948000117904],['target'],187,0,187,0,417.7488991,,5,417.7407471,417.7488991,417.7488991,0.0173494,419.0216635,[np.float64(-0.41203703703703703)],[np.float64(-0.4601851851851852)],[1],[0],[0],[1.2807948000117904],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
188,0,188,[np.float64(0.36666666666666664)],[np.float64(-0.12037037037037036)],[1],[0],[0],[2.2160432000091532],['target'],188,0,188,0,419.0468658,,5,419.0380223,419.0468658,419.0468658,0.0161486,421.2541108,[np.float64(0.36666666666666664)],[np.float64(-0.12037037037037036)],[1],[0],[0],[2.2160432000091532],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
189,0,189,[np.float64(-0.13148148148148148)],[np.float64(-0.3787037037037037)],[1],[0],[0],[2.0137840999959735],['target'],189,0,189,0,421.2831787,,10,421.2755847,421.2831787,421.2831787,0.021397,423.2895118,[np.float64(-0.13148148148148148)],[np.float64(-0.3787037037037037)],[1],[0],[0],[2.0137840999959735],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
190,0,190,[np.float64(0.26481481481481484)],[np.float64(0.4675925925925926)],[1],[0],[0],[1.8344217999983812],['target'],190,0,190,0,423.3115776,,5,423.3055135,423.3115776,423.3115776,0.0156569,425.1400632,[np.float64(0.26481481481481484)],[np.float64(0.4675925925925926)],[1],[0],[0],[1.8344217999983812],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
191,0,191,[np.float64(0.17685185185185184)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.6411003999965033],['target'],191,0,191,0,425.1727338,,10,425.1642682,425.1727338,425.1727338,0.0239634,426.805507,[np.float64(0.17685185185185184)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.6411003999965033],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
192,0,192,[np.float64(-0.10925925925925926)],[np.float64(-0.2564814814814815)],[1],[0],[0],[2.0212754999956815],['target'],192,0,192,0,426.8434632,,10,426.8342351,426.8434632,426.8434632,0.0284635,428.8556463,[np.float64(-0.10925925925925926)],[np.float64(-0.2564814814814815)],[1],[0],[0],[2.0212754999956815],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
193,0,193,"[np.float64(-0.3435185185185185), np.float64(-0.3388888888888889)]","[np.float64(0.44907407407407407), np.float64(0.45740740740740743)]","[1, 1]","[0, 0]","[0, 0]","[1.8465359999972861, 2.6637708000052953]","[None, 'target']",193,0,193,0,428.8802167,,5,428.8732703,428.8802167,428.8802167,0.0173223,431.5371856,"[np.float64(-0.3435185185185185), np.float64(-0.3388888888888889)]","[np.float64(0.44907407407407407), np.float64(0.45740740740740743)]","[1, 1]","[0, 0]","[0, 0]","[1.8465359999972861, 2.6637708000052953]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
194,0,194,[np.float64(0.45)],[np.float64(-0.27685185185185185)],[1],[0],[0],[2.7321017000067513],['target'],194,0,194,0,431.5608444,,5,431.5544855,431.5608444,431.5608444,0.0170023,434.2867261,[np.float64(0.45)],[np.float64(-0.27685185185185185)],[1],[0],[0],[2.7321017000067513],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
195,0,195,[np.float64(0.4527777777777778)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.4655843000073219],['target'],195,0,195,0,434.3118082,,5,434.3041087,434.3118082,434.3118082,0.0171142,435.7698697,[np.float64(0.4527777777777778)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.4655843000073219],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
196,0,196,[np.float64(0.4212962962962963)],[np.float64(0.1962962962962963)],[1],[0],[0],[2.869825600006152],['target'],196,0,196,0,435.8065564,,10,435.7987195,435.8065564,435.8065564,0.0284571,438.6686474,[np.float64(0.4212962962962963)],[np.float64(0.1962962962962963)],[1],[0],[0],[2.869825600006152],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
197,0,197,[np.float64(0.3611111111111111)],[np.float64(-0.07962962962962963)],[1],[0],[0],[3.7386650999978883],['target'],197,0,197,0,438.7056053,,10,438.6971358,438.7056053,438.7056053,0.0282706,442.4358955,[np.float64(0.3611111111111111)],[np.float64(-0.07962962962962963)],[1],[0],[0],[3.7386650999978883],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
198,0,198,[np.float64(0.4601851851851852)],[np.float64(-0.3675925925925926)],[1],[0],[0],[2.2609653000108665],['target'],198,0,198,0,442.4655434,,10,442.4580008,442.4655434,442.4655434,0.0219149,444.7191174,[np.float64(0.4601851851851852)],[np.float64(-0.3675925925925926)],[1],[0],[0],[2.2609653000108665],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
199,0,199,"[np.float64(-0.36018518518518516), np.float64(-0.3537037037037037)]","[np.float64(0.375), np.float64(0.37222222222222223)]","[1, 1]","[0, 0]","[0, 0]","[2.020775199998752, 2.705462300000363]","[None, 'target']",199,0,199,0,444.7568035,,10,444.7479739,444.7568035,444.7568035,0.0285758,447.4535399,"[np.float64(-0.36018518518518516), np.float64(-0.3537037037037037)]","[np.float64(0.375), np.float64(0.37222222222222223)]","[1, 1]","[0, 0]","[0, 0]","[2.020775199998752, 2.705462300000363]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
