thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
165,0,165,[np.float64(0.1814814814814815)],[np.float64(0.42685185185185187)],[1],[0],[0],[2.540430999986711],['target'],165,0,165,0,346.4451356,,10,346.4351871,346.4451356,346.4451356,0.0270213,348.975719,[np.float64(0.1814814814814815)],[np.float64(0.42685185185185187)],[1],[0],[0],[2.540430999986711],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
166,0,166,[np.float64(0.1537037037037037)],[np.float64(0.0712962962962963)],[1],[0],[0],[1.3023985000036191],['target'],166,0,166,0,349.0035619,,5,348.9937834,349.0035619,349.0035619,0.017849,350.2962765,[np.float64(0.1537037037037037)],[np.float64(0.0712962962962963)],[1],[0],[0],[1.3023985000036191],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
167,0,167,[np.float64(-0.044444444444444446)],[np.float64(-0.11944444444444445)],[1],[0],[0],[1.6326066000037827],['target'],167,0,167,0,350.3215643,,5,350.314041,350.3215643,350.3215643,0.0176138,351.9467731,[np.float64(-0.044444444444444446)],[np.float64(-0.11944444444444445)],[1],[0],[0],[1.6326066000037827],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
168,0,168,[np.float64(-0.4962962962962963)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.4323825999890687],['target'],168,0,168,0,351.9748414,,5,351.9680364,351.9748414,351.9748414,0.0209924,353.4006278,[np.float64(-0.4962962962962963)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.4323825999890687],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
169,0,169,[np.float64(-0.24351851851851852)],[np.float64(0.30648148148148147)],[1],[0],[0],[2.0978579000075115],['target'],169,0,169,0,353.4535862,,10,353.4424513,353.4535862,353.4535862,0.0414788,355.5403614,[np.float64(-0.24351851851851852)],[np.float64(0.30648148148148147)],[1],[0],[0],[2.0978579000075115],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
170,0,170,[np.float64(-0.2111111111111111)],[np.float64(0.3851851851851852)],[1],[0],[0],[1.3718077999947127],['target'],170,0,170,0,355.5597545,,5,355.5525274,355.5597545,355.5597545,0.0120355,356.9245181,[np.float64(-0.2111111111111111)],[np.float64(0.3851851851851852)],[1],[0],[0],[1.3718077999947127],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
171,0,171,[np.float64(0.1)],[np.float64(0.17314814814814813)],[1],[0],[0],[1.2832049999997253],['target'],171,0,171,0,356.9648557,,10,356.9561722,356.9648557,356.9648557,0.0313802,358.2394215,[np.float64(0.1)],[np.float64(0.17314814814814813)],[1],[0],[0],[1.2832049999997253],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
172,0,172,[np.float64(0.18796296296296297)],[np.float64(-0.41574074074074074)],[1],[0],[0],[1.895572399997036],['target'],172,0,172,0,358.2696606,,10,358.260483,358.2696606,358.2696606,0.0209869,360.1561162,[np.float64(0.18796296296296297)],[np.float64(-0.41574074074074074)],[1],[0],[0],[1.895572399997036],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
173,0,173,[np.float64(0.38425925925925924)],[np.float64(0.3685185185185185)],[1],[0],[0],[1.7220687999943038],['target'],173,0,173,0,360.1738893,,5,360.1671644,360.1738893,360.1738893,0.0109027,361.889304,[np.float64(0.38425925925925924)],[np.float64(0.3685185185185185)],[1],[0],[0],[1.7220687999943038],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
174,0,174,[np.float64(-0.2490740740740741)],[np.float64(0.05555555555555555)],[1],[0],[0],[1.7875939000077778],['target'],174,0,174,0,361.9079667,,5,361.9006966,361.9079667,361.9079667,0.0112633,363.6883604,[np.float64(-0.2490740740740741)],[np.float64(0.05555555555555555)],[1],[0],[0],[1.7875939000077778],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
175,0,175,[np.float64(0.30925925925925923)],[np.float64(-0.4935185185185185)],[1],[0],[0],[2.6417354000004707],['target'],175,0,175,0,363.704909,,5,363.6973871,363.704909,363.704909,0.0088984,366.3392034,[np.float64(0.30925925925925923)],[np.float64(-0.4935185185185185)],[1],[0],[0],[2.6417354000004707],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
176,0,176,"[np.float64(0.11296296296296296), np.float64(0.1175925925925926)]","[np.float64(-0.17037037037037037), np.float64(-0.16018518518518518)]","[1, 1]","[0, 0]","[0, 0]","[1.6200254000141285, 2.492067200000747]","[None, 'target']",176,0,176,0,366.3577823,,5,366.3529029,366.3577823,366.3577823,0.0135115,368.8450937,"[np.float64(0.11296296296296296), np.float64(0.1175925925925926)]","[np.float64(-0.17037037037037037), np.float64(-0.16018518518518518)]","[1, 1]","[0, 0]","[0, 0]","[1.6200254000141285, 2.492067200000747]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
177,0,177,[np.float64(0.2851851851851852)],[np.float64(0.4444444444444444)],[1],[0],[0],[2.7561959000013303],['target'],177,0,177,0,368.892009,,10,368.8825784,368.892009,368.892009,0.0372852,371.6389472,[np.float64(0.2851851851851852)],[np.float64(0.4444444444444444)],[1],[0],[0],[2.7561959000013303],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
178,0,178,"[np.float64(-0.32314814814814813), np.float64(-0.31296296296296294)]","[np.float64(-0.32314814814814813), np.float64(-0.3277777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.8645509999914793, 2.7123666999978013]","[None, 'target']",178,0,178,0,371.6692459,,5,371.6596316,371.6692459,371.6692459,0.0203663,374.3721933,"[np.float64(-0.32314814814814813), np.float64(-0.31296296296296294)]","[np.float64(-0.32314814814814813), np.float64(-0.3277777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.8645509999914793, 2.7123666999978013]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
179,0,179,[np.float64(0.25555555555555554)],[np.float64(-0.4)],[1],[0],[0],[2.505444800000987],['target'],179,0,179,0,374.408444,,10,374.3998042,374.408444,374.408444,0.0271325,376.9054041,[np.float64(0.25555555555555554)],[np.float64(-0.4)],[1],[0],[0],[2.505444800000987],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
180,0,180,[np.float64(-0.1962962962962963)],[np.float64(-0.011111111111111112)],[1],[0],[0],[1.90147799999977],['target'],180,0,180,0,376.9457068,,10,376.9364973,376.9457068,376.9457068,0.0307544,378.8381974,[np.float64(-0.1962962962962963)],[np.float64(-0.011111111111111112)],[1],[0],[0],[1.90147799999977],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
181,0,181,[np.float64(-0.16111111111111112)],[np.float64(0.1648148148148148)],[1],[0],[0],[2.2234758000122383],['target'],181,0,181,0,378.87215,,10,378.8643246,378.87215,378.87215,0.0258012,381.0879123,[np.float64(-0.16111111111111112)],[np.float64(0.1648148148148148)],[1],[0],[0],[2.2234758000122383],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
182,0,182,[np.float64(-0.425)],[np.float64(-0.4777777777777778)],[1],[0],[0],[4.521615699995891],['target'],182,0,182,0,381.1111925,,5,381.103711,381.1111925,381.1111925,0.0155357,385.6254117,[np.float64(-0.425)],[np.float64(-0.4777777777777778)],[1],[0],[0],[4.521615699995891],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
183,0,183,[np.float64(-0.16203703703703703)],[np.float64(0.28888888888888886)],[1],[0],[0],[2.09548150000046],['target'],183,0,183,0,385.6503722,,5,385.6422543,385.6503722,385.6503722,0.0166996,387.7378564,[np.float64(-0.16203703703703703)],[np.float64(0.28888888888888886)],[1],[0],[0],[2.09548150000046],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
184,0,184,[np.float64(0.2)],[np.float64(-0.3490740740740741)],[1],[0],[0],[6.0499911999941105],['target'],184,0,184,0,387.7624577,,5,387.7554195,387.7624577,387.7624577,0.0173371,393.8055181,[np.float64(0.2)],[np.float64(-0.3490740740740741)],[1],[0],[0],[6.0499911999941105],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
185,0,185,"[np.float64(0.45185185185185184), np.float64(0.45740740740740743)]","[np.float64(0.3472222222222222), np.float64(0.3509259259259259)]","[1, 1]","[0, 0]","[0, 0]","[2.9690720999933546, 4.403240500003449]","[None, 'target']",185,0,185,0,393.8486748,,10,393.8362733,393.8486748,393.8486748,0.03059,398.2396163,"[np.float64(0.45185185185185184), np.float64(0.45740740740740743)]","[np.float64(0.3472222222222222), np.float64(0.3509259259259259)]","[1, 1]","[0, 0]","[0, 0]","[2.9690720999933546, 4.403240500003449]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
186,0,186,[np.float64(-0.39444444444444443)],[np.float64(-0.05648148148148148)],[1],[0],[0],[7.952168000003439],['target'],186,0,186,0,398.2812543,,10,398.2703034,398.2812543,398.2812543,0.0304212,406.2226173,[np.float64(-0.39444444444444443)],[np.float64(-0.05648148148148148)],[1],[0],[0],[7.952168000003439],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
187,0,187,[np.float64(-0.46296296296296297)],[np.float64(0.3212962962962963)],[1],[0],[0],[1.498673800000688],['target'],187,0,187,0,406.2595224,,10,406.2510138,406.2595224,406.2595224,0.0280017,407.7497388,[np.float64(-0.46296296296296297)],[np.float64(0.3212962962962963)],[1],[0],[0],[1.498673800000688],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
188,0,188,[np.float64(-0.3435185185185185)],[np.float64(-0.05925925925925926)],[1],[0],[0],[4.844658300004085],['target'],188,0,188,0,407.7648399,,5,407.7577693,407.7648399,407.7648399,0.0079401,412.6025798,[np.float64(-0.3435185185185185)],[np.float64(-0.05925925925925926)],[1],[0],[0],[4.844658300004085],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
189,0,189,"[np.float64(-0.21851851851851853), np.float64(-0.0824074074074074)]","[np.float64(-0.049074074074074076), np.float64(-0.47685185185185186)]","[1, 1]","[0, 0]","[0, 0]","[1.204985200005467, 3.0700977000087732]","[None, 'target']",189,0,189,0,412.6368174,,10,412.6281511,412.6368174,412.6368174,0.0251387,415.6983559,"[np.float64(-0.21851851851851853), np.float64(-0.0824074074074074)]","[np.float64(-0.049074074074074076), np.float64(-0.47685185185185186)]","[1, 1]","[0, 0]","[0, 0]","[1.204985200005467, 3.0700977000087732]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
190,0,190,[np.float64(0.25462962962962965)],[np.float64(-0.26481481481481484)],[1],[0],[0],[1.811325200003921],['target'],190,0,190,0,415.7137521,,5,415.7062845,415.7137521,415.7137521,0.0077697,417.517717,[np.float64(0.25462962962962965)],[np.float64(-0.26481481481481484)],[1],[0],[0],[1.811325200003921],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
191,0,191,[np.float64(-0.337037037037037)],[np.float64(0.025925925925925925)],[1],[0],[0],[2.317145499997423],['target'],191,0,191,0,417.5663887,,10,417.5490277,417.5663887,417.5663887,0.0311372,419.8662711,[np.float64(-0.337037037037037)],[np.float64(0.025925925925925925)],[1],[0],[0],[2.317145499997423],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
192,0,192,"[np.float64(-0.1787037037037037), np.float64(-0.19166666666666668)]","[np.float64(-0.20555555555555555), np.float64(-0.20092592592592592)]","[1, 1]","[0, 0]","[0, 0]","[1.3180373000068357, 2.201490899999044]","[None, 'target']",192,0,192,0,419.90404,,10,419.8962138,419.90404,419.90404,0.0297052,422.097763,"[np.float64(-0.1787037037037037), np.float64(-0.19166666666666668)]","[np.float64(-0.20555555555555555), np.float64(-0.20092592592592592)]","[1, 1]","[0, 0]","[0, 0]","[1.3180373000068357, 2.201490899999044]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
193,0,193,[np.float64(-0.03611111111111111)],[np.float64(0.3685185185185185)],[1],[0],[0],[1.643129099989892],['target'],193,0,193,0,422.1966938,,10,422.1880118,422.1966938,422.1966938,0.090141,423.8311986,[np.float64(-0.03611111111111111)],[np.float64(0.3685185185185185)],[1],[0],[0],[1.643129099989892],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
194,0,194,[np.float64(0.22685185185185186)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.7552538000018103],['target'],194,0,194,0,423.8488194,,5,423.8419057,423.8488194,423.8488194,0.0105667,425.5971996,[np.float64(0.22685185185185186)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.7552538000018103],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
195,0,195,[np.float64(-0.10555555555555556)],[np.float64(-0.2175925925925926)],[1],[0],[0],[1.4398089999885997],['target'],195,0,195,0,425.6131981,,5,425.6068208,425.6131981,425.6131981,0.0095675,427.0466722,[np.float64(-0.10555555555555556)],[np.float64(-0.2175925925925926)],[1],[0],[0],[1.4398089999885997],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
196,0,196,[np.float64(0.3175925925925926)],[np.float64(0.06296296296296296)],[1],[0],[0],[2.2322445000027074],['target'],196,0,196,0,427.074131,,10,427.0659401,427.074131,427.074131,0.0191759,429.2983038,[np.float64(0.3175925925925926)],[np.float64(0.06296296296296296)],[1],[0],[0],[2.2322445000027074],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
197,0,197,[np.float64(-0.3314814814814815)],[np.float64(0.16018518518518518)],[1],[0],[0],[1.9865930000087246],['target'],197,0,197,0,429.3359799,,10,429.3278921,429.3359799,429.3359799,0.0291933,431.3145445,[np.float64(-0.3314814814814815)],[np.float64(0.16018518518518518)],[1],[0],[0],[1.9865930000087246],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
198,0,198,[np.float64(-0.1388888888888889)],[np.float64(-0.41944444444444445)],[1],[0],[0],[3.295842799998354],['target'],198,0,198,0,431.3421928,,10,431.3347764,431.3421928,431.3421928,0.0201145,434.6306809,[np.float64(-0.1388888888888889)],[np.float64(-0.41944444444444445)],[1],[0],[0],[3.295842799998354],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
199,0,199,[np.float64(0.3287037037037037)],[np.float64(0.13703703703703704)],[1],[0],[0],[2.382276999996975],['target'],199,0,199,0,434.6566581,,10,434.6485459,434.6566581,434.6566581,0.0176055,437.0309123,[np.float64(0.3287037037037037)],[np.float64(0.13703703703703704)],[1],[0],[0],[2.382276999996975],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
